topic_0	topic_1	topic_2	topic_3
0.03951221	0.8875014	0.035657864	0.037328526
0.9839134	0.0049306215	0.0054421793	0.005713825
0.03790142	0.03191515	0.035079084	0.89510435
0.16842578	0.013409794	0.43148857	0.38667583
0.03838284	0.03166977	0.8932847	0.03666275
0.058277156	0.82874876	0.05378626	0.059187833
0.8430241	0.048321072	0.05296175	0.055693112
0.5695389	0.048440494	0.32602078	0.055999797
0.25795454	0.038416177	0.044124726	0.65950453
0.0254907	0.020965628	0.9288031	0.02474058
0.014864899	0.012439756	0.013789432	0.95890594
0.9529662	0.014505468	0.015931478	0.01659686
0.12228337	0.6459172	0.11254964	0.119249806
0.4621871	0.015766347	0.50349873	0.018547865
0.786559	0.06554986	0.07197911	0.07591204
0.05764203	0.048833825	0.8380478	0.055476323
0.016127057	0.013491173	0.95484906	0.01553271
0.020549284	0.017330008	0.21599717	0.74612355
0.7863547	0.065220065	0.07257394	0.07585131
0.07850673	0.06526292	0.77924114	0.0769892
0.039317604	0.88752997	0.03626008	0.036892343
0.24598788	0.04824627	0.053305287	0.6524605
0.123467736	0.10096827	0.11158969	0.6639743
0.1972817	0.71456087	0.042999543	0.045157924
0.89542735	0.03241662	0.035323333	0.036832657
0.028662149	0.9173725	0.026467223	0.027498124
0.032315228	0.91941077	0.023643527	0.024630457
0.12302777	0.100967824	0.116127804	0.6598766
0.12122591	0.64756554	0.112447776	0.11876082
0.02077392	0.017230958	0.49672285	0.46527225
0.6681848	0.1012109	0.11277014	0.11783412
0.92987347	0.021261932	0.02378738	0.025077254
0.048152342	0.03846905	0.042593285	0.87078536
0.26779568	0.22501129	0.24756809	0.259625
0.046160337	0.03823303	0.042435683	0.8731709
0.1862783	0.7243829	0.043440845	0.04589795
0.02251857	0.019130614	0.9361638	0.022187049
0.022512339	0.019113185	0.9365436	0.021830931
0.08126552	0.065320104	0.77752924	0.07588511
0.92295665	0.023605188	0.026065702	0.027372465
0.18790111	0.008208562	0.79417217	0.009718182
0.07912985	0.065631524	0.77657896	0.0786596
0.021668157	0.017200692	0.9411735	0.019957704
0.39922464	0.03158653	0.0351755	0.53401333
0.7821759	0.06659277	0.073314324	0.077917
0.06215485	0.048403613	0.054367367	0.8350742
0.0575304	0.048227824	0.054109555	0.8401322
0.12169777	0.10098752	0.11325749	0.6640572
0.07836989	0.41875848	0.072999336	0.4298723
0.6681034	0.10121157	0.112838864	0.11784614
0.018097064	0.34379655	0.62136084	0.016745534
0.12160219	0.10152816	0.11248314	0.6643865
0.9868858	0.004022286	0.0044406056	0.004651383
0.20475179	0.017227687	0.27962002	0.49840048
0.8368558	0.048774775	0.057669893	0.056699514
0.7631102	0.012813019	0.21200006	0.01207666
0.943121	0.017060384	0.01902864	0.0207899
0.038613703	0.8874343	0.035648577	0.038303405
0.07782609	0.77385503	0.07229745	0.07602149
0.5631937	0.42067215	0.007871209	0.008262985
0.058169216	0.049419984	0.8357567	0.056654092
0.038927544	0.8878594	0.036219306	0.036993776
0.025600761	0.53355116	0.41612548	0.024722602
0.07815599	0.06549307	0.07259449	0.78375643
0.020447105	0.65711975	0.019010108	0.30342302
0.08020083	0.06628312	0.07406291	0.7794531
0.04569494	0.8672101	0.042315207	0.044779763
0.032426026	0.90491307	0.031047387	0.03161352
0.66848713	0.10181087	0.11175022	0.11795181
0.058144864	0.049220186	0.83505833	0.057576634
0.028296657	0.023502065	0.025905933	0.92229533
0.028374052	0.023821669	0.7104889	0.23731533
0.057957843	0.048807118	0.6342586	0.2589764
0.07911024	0.06689887	0.072860144	0.7811308
0.079062015	0.7706979	0.07292778	0.077312365
0.32411507	0.0104691405	0.011549287	0.6538665
0.32796046	0.009338283	0.01034392	0.65235734
0.032317664	0.027012248	0.030298086	0.910372
0.6044996	0.048190776	0.053739294	0.2935703
0.26779568	0.22501129	0.24756809	0.259625
0.07807553	0.065159634	0.07228949	0.7844754
0.05841917	0.048361003	0.831312	0.06190782
0.038820047	0.031622775	0.8928501	0.036707073
0.050701343	0.038800076	0.042587623	0.867911
0.028919104	0.91715723	0.026103118	0.027820582
0.0080734575	0.006653426	0.0074402494	0.97783285
0.02088026	0.017343584	0.484683	0.4770931
0.120463066	0.6495561	0.11228232	0.11769849
0.121603	0.10152921	0.11249088	0.6643769
0.04557112	0.03825245	0.8710689	0.045107525
0.023015112	0.01880077	0.021498442	0.9366857
0.046028886	0.03864877	0.043417223	0.8719051
0.17733666	0.80404127	0.009049014	0.00957305
0.26779568	0.22501129	0.24756809	0.259625
0.037861332	0.03164996	0.03508354	0.8954052
0.0792475	0.28506786	0.55817074	0.0775139
0.8426407	0.04818005	0.05340044	0.05577882
0.07818278	0.06520438	0.072000735	0.78461206
0.7818229	0.067564316	0.073019855	0.07759286
0.122277215	0.6459582	0.112546176	0.11921846
0.015989475	0.011782267	0.72909653	0.24313176
0.66811407	0.101211496	0.11282836	0.117846124
0.12148609	0.10384959	0.11334833	0.661316
0.66851866	0.10178999	0.11174886	0.11794254
0.046332926	0.8659082	0.042971544	0.044787325
0.05755177	0.8328423	0.05334207	0.056263886
0.016673043	0.013539681	0.953841	0.015946323
0.83823586	0.048087686	0.054425806	0.05925063
0.07798189	0.06552311	0.7796454	0.07684965
0.3470897	0.03818475	0.04247946	0.572246
0.111391544	0.83361036	0.026762286	0.028235856
0.032321993	0.027030123	0.030252285	0.91039556
0.07860948	0.7741365	0.07194042	0.07531363
0.0783353	0.06617879	0.07314612	0.78233975
0.78378844	0.06564935	0.07331927	0.07724295
0.046143085	0.038824253	0.8702217	0.044810917
0.022558773	0.018812926	0.020925669	0.9377026
0.26779568	0.22501129	0.24756809	0.259625
0.015284324	0.012558136	0.013982721	0.9581748
0.30306652	0.018863183	0.6557675	0.022302743
0.07874855	0.06593506	0.07268649	0.7826299
0.26779568	0.22501129	0.24756809	0.259625
0.30264214	0.038444176	0.042436298	0.6164774
0.29580876	0.0035233614	0.0039543845	0.69671345
0.62823945	0.03869504	0.043419026	0.28964648
0.04903324	0.8615603	0.0430878	0.04631866
0.92294836	0.023767915	0.026156118	0.027127612
0.03302518	0.02724962	0.39286995	0.5468553
0.8715164	0.039086077	0.042617194	0.04678026
0.6685155	0.10179084	0.111749016	0.11794465
0.032384917	0.027047753	0.43570215	0.50486517
0.05976756	0.048309635	0.83577555	0.05614729
0.26779568	0.22501129	0.24756809	0.259625
0.4991178	0.066974774	0.0733558	0.3605516
0.047565084	0.038398966	0.86763924	0.04639668
0.038598366	0.032011572	0.8918152	0.03757491
0.07830406	0.065550186	0.0722392	0.7839066
0.023782473	0.019042743	0.9354825	0.021692267
0.84264606	0.048181783	0.05332011	0.05585209
0.9721901	0.00852395	0.009424914	0.009861007
0.66816986	0.10121103	0.11278386	0.117835276
0.07852938	0.7694009	0.07249693	0.079572804
0.90975314	0.027226534	0.030898891	0.03212146
0.05814188	0.04848645	0.056482974	0.8368887
0.03797161	0.03154951	0.035769608	0.8947092
0.05815468	0.04927941	0.05543426	0.8371316
0.039094027	0.031605702	0.035290085	0.8940102
0.122276925	0.6459749	0.11254551	0.11920267
0.014859725	0.52956307	0.44120878	0.014368387
0.018913854	0.015600756	0.017286742	0.9481986
0.048294626	0.038913347	0.042700376	0.8700916
0.0392805	0.03222696	0.03540293	0.8930896
0.038160276	0.14227091	0.03510354	0.7844653
0.07913671	0.7736288	0.07189672	0.07533776
0.013260331	0.011024873	0.012338164	0.9633766
0.04614321	0.038832854	0.87021285	0.044811036
0.12122271	0.6476258	0.112428755	0.118722744
0.6678597	0.10107379	0.11359529	0.11747124
0.058060043	0.048784226	0.05340794	0.8397478
0.7812437	0.067556486	0.07336523	0.07783459
0.07814272	0.7727865	0.0723865	0.07668432
0.16506669	0.7242305	0.054116253	0.05658652
0.020560384	0.93987185	0.018983323	0.020584507
0.025846437	0.02092238	0.92832947	0.024901703
0.058191705	0.33337742	0.053649552	0.5547813
0.26779568	0.22501129	0.24756809	0.259625
0.35931712	0.5310392	0.05363644	0.05600726
0.05946865	0.048253246	0.8347871	0.057490997
0.033383522	0.02716253	0.9081842	0.031269815
0.025540136	0.020954594	0.7561421	0.19736326
0.017573183	0.31613237	0.6494998	0.016794672
0.90936184	0.027362447	0.030949516	0.032326236
0.7032045	0.2342633	0.030860683	0.031671494
0.05882354	0.32600585	0.5588185	0.0563521
0.020869505	0.9399946	0.019142307	0.019993631
0.78332394	0.06580477	0.07332537	0.077545926
0.022981746	0.36250836	0.021127805	0.59338206
0.03244732	0.026972692	0.9080062	0.0325738
0.44438803	0.02743248	0.49548012	0.03269935
0.06264076	0.048582792	0.054435004	0.83434147
0.03078616	0.023905292	0.9176101	0.027698446
0.078117274	0.7746085	0.07198456	0.075289614
0.048763886	0.47407228	0.0428066	0.4343572
0.02499981	0.021126268	0.929625	0.024248922
0.005786354	0.004755172	0.0053300313	0.9841285
0.94273394	0.017295025	0.019509962	0.02046108
0.47897607	0.02103697	0.023119515	0.4768674
0.49887705	0.06607651	0.3576438	0.07740265
0.019996865	0.015726577	0.017617146	0.9466594
0.03795115	0.031774215	0.035051618	0.895223
0.04600581	0.03852672	0.042204168	0.8732633
0.028500775	0.023988562	0.18588139	0.7616293
0.03787915	0.03228447	0.8928496	0.036986794
0.058905035	0.04847556	0.054874778	0.83774465
0.0024991636	0.20009619	0.4551131	0.3422916
0.87517494	0.038095493	0.042483505	0.0442461
0.07868808	0.06564051	0.77986306	0.07580839
0.045697402	0.038643632	0.04286077	0.8727982
0.047265112	0.06933515	0.83775413	0.04564555
0.025465822	0.92616427	0.023635436	0.024734452
0.9522946	0.014570362	0.016192254	0.016942797
0.8953298	0.031674087	0.035006944	0.037989173
0.058212817	0.048349954	0.053780444	0.8396568
0.02961902	0.13345847	0.026731966	0.81019056
0.8963266	0.03167846	0.035293147	0.03670177
0.02545124	0.020869706	0.023345588	0.93033344
0.03906828	0.031667065	0.03505807	0.8942066
0.022462506	0.01881413	0.020987762	0.9377356
0.0504548	0.03927543	0.8646908	0.045579046
0.028920477	0.02370928	0.026639782	0.9207305
0.020666812	0.6881241	0.019338248	0.27187088
0.44018108	0.049011484	0.05430253	0.4565049
0.78124636	0.067553855	0.07336519	0.077834524
0.08021945	0.065650366	0.4559631	0.39816704
0.36462298	0.027055576	0.030183144	0.5781383
0.05835439	0.049105242	0.05485116	0.8376892
0.024159197	0.019016337	0.93386054	0.022963976
0.93136	0.020974046	0.02352618	0.024139825
0.022799447	0.018991822	0.020910047	0.93729866
0.028779337	0.023788773	0.9203416	0.027090257
0.032763164	0.027174842	0.90882695	0.031235043
0.05765701	0.04810261	0.05310753	0.8411329
0.9091124	0.027572867	0.03109331	0.032221466
0.046187364	0.03921984	0.042769402	0.8718234
0.018789105	0.015659867	0.94753337	0.01801765
0.028579473	0.023548197	0.92030346	0.027568918
0.04596089	0.038479142	0.0427649	0.87279505
0.016571106	0.35360333	0.014753664	0.6150719
0.011987507	0.0099519575	0.9666107	0.011449815
0.12169852	0.10098752	0.11327081	0.6640431
0.016641691	0.013642005	0.9535481	0.016168253
0.045599256	0.038285226	0.87187696	0.044238515
0.05975564	0.4290627	0.054864533	0.45631713
0.06187954	0.04829575	0.054096818	0.83572793
0.022462506	0.01881413	0.020987336	0.93773603
0.079029195	0.06508239	0.7773625	0.07852588
0.2669951	0.03232425	0.6632509	0.03742977
0.018793691	0.9454201	0.017528292	0.018257955
0.57847434	0.0274033	0.03055241	0.36356995
0.07849484	0.06678905	0.7756853	0.07903084
0.028237952	0.023613004	0.026167316	0.9219817
0.94383395	0.017137205	0.01891796	0.020110913
0.032649055	0.026967645	0.030473556	0.9099098
0.04676602	0.038208764	0.86995125	0.045073986
0.20539123	0.43370885	0.34262595	0.01827396
0.0102818785	0.008576153	0.009418402	0.97172356
0.0284403	0.023778554	0.02653903	0.9212421
0.6406546	0.010350262	0.33667612	0.012318948
0.032375123	0.02718919	0.029944131	0.9104916
0.07862815	0.06783458	0.77430725	0.07923001
0.120462984	0.6495621	0.11227897	0.11769593
0.4904216	0.015729992	0.47546977	0.0183787
0.021133974	0.01700497	0.019031974	0.9428291
0.05761418	0.048600007	0.8381064	0.055679433
0.9832118	0.005139904	0.0056947027	0.0059535806
0.020881265	0.017347304	0.019248588	0.9425228
0.6640849	0.24729165	0.043017603	0.045605823
0.5976897	0.34412464	0.03622865	0.021957027
0.079553686	0.7687079	0.07350514	0.07823331
0.9805367	0.005915903	0.0065759523	0.0069714724
0.02515387	0.02093167	0.023358624	0.9305559
0.026117224	0.021139182	0.48002455	0.4727191
0.8949889	0.0318123	0.035990827	0.03720799
0.90879565	0.02714358	0.031209286	0.032851443
0.01610953	0.27840865	0.01476029	0.6907216
0.025068926	0.0209355	0.4374335	0.516562
0.120918155	0.10149078	0.11554877	0.66204226
0.9430729	0.017219696	0.019113054	0.020594295
0.92203003	0.023894005	0.026752895	0.02732308
0.26779568	0.22501129	0.24756809	0.259625
0.032533053	0.027523274	0.90839344	0.031550247
0.42507914	0.42649138	0.07272177	0.07570773
0.012806849	0.010407811	0.96479005	0.011995308
0.23346604	0.67984676	0.042221297	0.044465885
0.83836424	0.048639387	0.053742427	0.059253905
0.6685056	0.10179444	0.111749284	0.11795071
0.038214482	0.88965833	0.03535013	0.03677708
0.080221094	0.06589095	0.07534107	0.7785469
0.0384988	0.8891902	0.035592895	0.03671811
0.017465223	0.15060042	0.81496847	0.016965894
0.025070863	0.2740113	0.67660445	0.02431344
0.07809605	0.7734428	0.072326556	0.07613461
0.045642372	0.03857985	0.8718163	0.04396151
0.19546473	0.012507163	0.013930476	0.7780976
0.029215623	0.02403135	0.027124345	0.9196287
0.04587579	0.038413696	0.40993983	0.5057706
0.048074387	0.03902234	0.043501873	0.8694014
0.7870393	0.06530749	0.07215076	0.07550249
0.12122658	0.6475393	0.11244337	0.118790776
0.077879444	0.065375954	0.07410738	0.78263724
0.08203771	0.7694762	0.0731593	0.07532683
0.032389287	0.027170021	0.20340091	0.7370398
0.99013364	0.0030291043	0.0033316878	0.0035055496
0.07861	0.06723083	0.07295081	0.7812084
0.03989158	0.88655823	0.035862032	0.03768811
0.04580108	0.038351115	0.31658587	0.59926194
0.26779568	0.22501129	0.24756809	0.259625
0.6105822	0.032052323	0.034995	0.32237053
0.032461166	0.0901446	0.8457746	0.03161966
0.039113287	0.03197653	0.8430422	0.085867964
0.07926479	0.06508272	0.071887575	0.78376496
0.12124015	0.102018446	0.6599043	0.11683711
0.8409852	0.048499763	0.05412934	0.056385744
0.07806655	0.06538633	0.07319634	0.78335077
0.059803165	0.048294228	0.8356833	0.056219317
0.026103232	0.02130616	0.92707336	0.02551729
0.7868636	0.06554669	0.07188561	0.07570411
0.057934295	0.8312746	0.05383554	0.056955535
0.2386334	0.014531812	0.7301541	0.016680732
0.039591983	0.03163766	0.8911166	0.037653744
0.060818113	0.82708436	0.05413554	0.057961993
0.0093841385	0.0077421986	0.008647386	0.97422624
0.5606115	0.36589742	0.035828758	0.03766232
0.26779568	0.22501129	0.24756809	0.259625
0.87526697	0.03813584	0.042339988	0.044257145
0.04868918	0.86408514	0.042595744	0.044630006
0.027244942	0.02113166	0.9269937	0.024629626
0.09750855	0.85449874	0.023356201	0.024636503
0.0601159	0.04842608	0.8343251	0.05713295
0.20631503	0.017327407	0.75632554	0.020031964
